tag_id,tag_offset,tag_name,tag_wiki_post_id,question_view_count_rank,total_valid_questions,id,title,body,accepted_answer_id,answer_count,comment_count,community_owned_date,creation_date,favorite_count,last_activity_date,last_edit_date,last_editor_display_name,last_editor_user_id,owner_display_name,owner_user_id,parent_id,post_type_id,score,tags,view_count
73524,1,android-activity,8463592,12,7130,5446565,Android: how do I check if activity is running?,"<p>Is there any simple way of determining whether or not a certain activity is active?
I want to do certain things depending on which activity is active.
eg: </p>

<pre><code>if(activityrunning == activity1)
//do this
else if (activityrunning == activity2)
//do something else
</code></pre>",5446680,26,1,,2011-03-27T01:21:17.033Z,46,2021-07-05T05:36:48.310Z,2016-12-01T15:27:36.680Z,,1849664,,560571,,1,168,android|android-activity,290174
73524,1,android-activity,8463592,13,7130,5794506,Android: Clear the back stack,"<p>In Android I have some activities, let's say A, B, C.</p>

<p>In A, I use this code to open B:</p>

<pre><code>Intent intent = new Intent(this, B.class);
startActivity(intent);
</code></pre>

<p>In B, I use this code to open C:</p>

<pre><code>Intent intent = new Intent(this, C.class);
startActivity(intent);
</code></pre>

<p>When the user taps a button in C, I want to go back to A and clear the back stack (close both B and C). So when the user use the back button B and C will not show up, I've been trying the following:</p>

<pre><code>Intent intent = new Intent(this, A.class);
intent.setFlags(Intent.FLAG_ACTIVITY_CLEAR_TOP); 
startActivity(intent);
</code></pre>

<p>But B and C are still showing up if I use the back button when I'm back in activity A. How can I avoid this?</p>",5794572,38,0,,2011-04-26T18:03:11.967Z,93,2020-07-03T12:15:45.140Z,2020-07-03T12:15:45.140Z,,8422953,,611494,,1,351,android|android-intent|android-activity|stack,276447
73524,1,android-activity,8463592,14,7130,3913592,Start an Activity with a parameter,"<p>I'm very new on Android development.</p>

<p>I want to create and start an activity to show information about a game. I show that information I need a gameId.</p>

<p>How can I pass this game ID to the activity? The game ID is absolutely necessary so I don't want to create or start the activity if it doesn't have the ID.</p>

<p>It's like the activity has got only <strong>one</strong> constructor with one parameter.</p>

<p>How can I do that?</p>

<p>Thanks.</p>",3913720,5,0,,2010-10-12T10:19:11.943Z,56,2020-03-12T22:38:36.070Z,,,,,68571,,1,306,android|android-activity|oncreate,251732
73524,1,android-activity,8463592,15,7130,19451715,Same Navigation Drawer in different Activities,"<p>I made a working navigation drawer like it's shown in the tutorial on the <a href=""http://developer.android.com"" rel=""nofollow noreferrer"">developer.android.com</a> website. But now, I want to use one Navigation Drawer, i created in the NavigationDrawer.class for multiple Activities in my Application.</p>
<p>My question is, if anyone here can make a little Tutorial, which explains, how to use one Navigation drawer for multiple Activities.</p>
<p>I read it first at this Answer
<a href=""https://stackoverflow.com/q/18697966/2876645"">Android Navigation Drawer on multiple Activities</a></p>
<p>but it didn't work on my Project</p>
<pre><code>public class NavigationDrawer extends Activity {
public DrawerLayout drawerLayout;
public ListView drawerList;
private ActionBarDrawerToggle drawerToggle;

protected void onCreate(Bundle savedInstanceState) {
    super.onCreate(savedInstanceState);
    drawerLayout = (DrawerLayout) findViewById(R.id.drawer_layout);
    drawerToggle = new ActionBarDrawerToggle((Activity) this, drawerLayout, R.drawable.ic_drawer, 0, 0) {

        public void onDrawerClosed(View view) {
            getActionBar().setTitle(R.string.app_name);
        }

        public void onDrawerOpened(View drawerView) {
            getActionBar().setTitle(R.string.menu);
        }
    };
    drawerLayout.setDrawerListener(drawerToggle);

    getActionBar().setDisplayHomeAsUpEnabled(true);
    getActionBar().setHomeButtonEnabled(true);

    listItems = getResources().getStringArray(R.array.layers_array);
    drawerList = (ListView) findViewById(R.id.left_drawer);
    drawerList.setAdapter(new ArrayAdapter&lt;String&gt;(this, R.layout.drawer_list_item, android.R.id.text,
            listItems));
    
    drawerList.setOnItemClickListener(new OnItemClickListener() {
        @Override
        public void onItemClick(AdapterView&lt;?&gt; arg0, View arg1, int pos, long arg3) {
            drawerClickEvent(pos);
        }
    });
}

@Override
public boolean onOptionsItemSelected(MenuItem item) {

    if (drawerToggle.onOptionsItemSelected(item)) {
        return true;
    }
    return super.onOptionsItemSelected(item);

}

@Override
protected void onPostCreate(Bundle savedInstanceState) {
    super.onPostCreate(savedInstanceState);
    drawerToggle.syncState();
}

@Override
public void onConfigurationChanged(Configuration newConfig) {
    super.onConfigurationChanged(newConfig);
    drawerToggle.onConfigurationChanged(newConfig);
}
}
</code></pre>
<p>In this Activity i want to have the Navigation Drawer so I extends 'NavigationDrawer' and in some other Activities i want to User the Same Navigation drawer</p>
<pre><code>  public class SampleActivity extends NavigationDrawer {...}
</code></pre>",19451842,12,2,,2013-10-18T14:07:15.087Z,133,2020-12-06T20:11:52.360Z,2020-12-06T20:11:52.360Z,,2876645,,2876645,,1,209,android|android-activity|navigation|navigation-drawer|drawer,242674
73524,1,android-activity,8463592,16,7130,1111980,How to handle screen orientation change when progress dialog and background thread active?,"<p>My program does some network activity in a background thread. Before starting, it pops up a progress dialog. The dialog is dismissed on the handler. This all works fine, except when screen orientation changes while the dialog is up (and the background thread is going). At this point the app either crashes, or deadlocks, or gets into a weird stage where the app does not work at all until all the threads have been killed.</p>

<p>How can I handle the screen orientation change gracefully?</p>

<p>The sample code below matches roughly what my real program does:</p>

<pre><code>public class MyAct extends Activity implements Runnable {
    public ProgressDialog mProgress;

    // UI has a button that when pressed calls send

    public void send() {
         mProgress = ProgressDialog.show(this, ""Please wait"", 
                      ""Please wait"", 
                      true, true);
        Thread thread = new Thread(this);
        thread.start();
    }

    public void run() {
        Thread.sleep(10000);
        Message msg = new Message();
        mHandler.sendMessage(msg);
    }

    private final Handler mHandler = new Handler() {
        @Override
        public void handleMessage(Message msg) {
            mProgress.dismiss();
        }
    };
}
</code></pre>

<p>Stack:</p>

<pre><code>E/WindowManager(  244): Activity MyAct has leaked window com.android.internal.policy.impl.PhoneWindow$DecorView@433b7150 that was originally added here
E/WindowManager(  244): android.view.WindowLeaked: Activity MyAct has leaked window com.android.internal.policy.impl.PhoneWindow$DecorView@433b7150 that was originally added here
E/WindowManager(  244):     at android.view.ViewRoot.&lt;init&gt;(ViewRoot.java:178)
E/WindowManager(  244):     at android.view.WindowManagerImpl.addView(WindowManagerImpl.java:147)
E/WindowManager(  244):     at android.view.WindowManagerImpl.addView(WindowManagerImpl.java:90)
E/WindowManager(  244):     at android.view.Window$LocalWindowManager.addView(Window.java:393)
E/WindowManager(  244):     at android.app.Dialog.show(Dialog.java:212)
E/WindowManager(  244):     at android.app.ProgressDialog.show(ProgressDialog.java:103)
E/WindowManager(  244):     at android.app.ProgressDialog.show(ProgressDialog.java:91)
E/WindowManager(  244):     at MyAct.send(MyAct.java:294)
E/WindowManager(  244):     at MyAct$4.onClick(MyAct.java:174)
E/WindowManager(  244):     at android.view.View.performClick(View.java:2129)
E/WindowManager(  244):     at android.view.View.onTouchEvent(View.java:3543)
E/WindowManager(  244):     at android.widget.TextView.onTouchEvent(TextView.java:4664)
E/WindowManager(  244):     at android.view.View.dispatchTouchEvent(View.java:3198)
</code></pre>

<p>I have tried to dismiss the progress dialog in onSaveInstanceState, but that just prevents an immediate crash. The background thread is still going, and the UI is in partially drawn state. Need to kill the whole app before it starts working again.</p>",1116717,28,5,,2009-07-10T21:05:09.387Z,247,2021-01-08T21:04:38.083Z,2014-01-15T20:16:27.013Z,,844882,,62596,,1,530,android|android-activity|android-dialog,237896
73524,1,android-activity,8463592,17,7130,3606596,android start activity from service,"<p>Android:</p>

<pre><code>public class LocationService extends Service {

@Override
    public void onStart(Intent intent, int startId) {
        super.onStart(intent, startId);
        startActivity(new Intent(this, activity.class));
    }
}
</code></pre>

<p>I launched this service from <code>Activity</code></p>

<p>In <code>Activity</code> if condition satisfies start </p>

<pre><code>startService(new Intent(WozzonActivity.this, LocationService.class));
</code></pre>

<p>from my <code>LocationService</code> mentioned above could not launch <code>Activity</code>, how can I get context of current running <code>Activity</code> in service class?</p>",3607934,7,0,,2010-08-31T06:44:26.927Z,45,2021-08-13T17:22:16.777Z,2018-01-02T15:53:52.640Z,,1783163,,216431,,1,160,android|android-activity|android-service,236236
73524,1,android-activity,8463592,18,7130,1898886,Removing an activity from the history stack,"<p>My app shows a signup activity the first time the user runs the app, looks like:</p>

<ol>
<li>ActivitySplashScreen (welcome to game, sign up for an account?)</li>
<li>ActivitySplashScreenSignUp (great, fill in this info)</li>
<li>ActivityGameMain (main game screen)</li>
</ol>

<p>so the activities launch each other in exactly that order, when the user clicks through a button on each screen.</p>

<p>When the user goes from activity #2 to #3, is it possible to wipe #1 and #2 off the history stack completely? I'd like it so that if the user is at #3, and hits the back button, they just go to the homescreen, instead of back to the splash screen.</p>

<p>I think I can accomplish this with tasks (ie. start a new task on #3) but wanted to see if there was simpler method,</p>

<p>Thanks</p>",,15,1,,2009-12-14T04:15:45.433Z,113,2020-05-12T05:16:24.553Z,2015-09-18T22:03:01.227Z,,1332549,,137193,,1,397,android|android-activity|activity-lifecycle,223800
73524,1,android-activity,8463592,19,7130,20306091,Dilemma: when to use Fragments vs Activities:,"<p>I know that <code>Activities</code> are designed to represent a single screen of my application, while <code>Fragments</code> are designed to be reusable UI layouts with logic embedded inside of them.</p>
<p>Until not long ago, I developed an application as it said that they should be developed.
I created an <code>Activity</code> to represent a screen of my application and used Fragments for <code>ViewPager</code> or <code>Google Maps</code>. I rarely created a <code>ListFragment</code> or other UI that can be reused several times.</p>
<p>Recently I stumbled on a project that contains only 2 <code>Activities</code> one is a <code>SettingsActivity</code> and other one is the <code>MainActivity</code>. The layout of the <code>MainActivity</code> is populated with many hidden full screen UI fragments and only one is shown. In the <code>Activity</code> logic there are many <code>FragmentTransitions</code> between the different screens of the application.</p>
<p>What I like about this approach is that because the application uses an <code>ActionBar</code>, it stays intact and does not move with the screen switching animation, which is what happens with <code>Activity</code> switching. This give a more fluent feel to those screen transitions.</p>
<p>So I guess what I'm asking is to share your current development manner regarding this topic, I know it might look like an opinion based question at first look but I look at it as an Android design and architecture question... Not really an opinion based one.</p>
<p><strong>UPDATE (01.05.2014):</strong> Following this presentation by <strong>Eric Burke</strong> from <strong>Square</strong>, (which I have to say is a great presentation with a lot of useful tools for android developers. And I am not related in any way to Square)</p>
<p><a href=""http://www.infoq.com/presentations/Android-Design/"" rel=""noreferrer"">http://www.infoq.com/presentations/Android-Design/</a></p>
<p>From my personal experience over the past few months, I found that the best way to construct my applications is to create groups of fragments that come to represent a <strong>flow</strong> in the application and present all those fragments in one <code>Activity</code>. So basically you will have the same number of <code>Activities</code> in your application as the number of flows.
That way the action bar stays intact on all the flow's screens, but is being recreated on changing a flow which makes a lot of sense. As Eric Burke states and as I have come to realize as well, the philosophy of using as few <code>Activities</code> as possible is not applicable for all situations because it creates a mess in what he calls the &quot;God&quot; activity.</p>",,15,3,,2013-11-30T21:53:00.180Z,317,2021-01-12T20:53:27.317Z,2020-08-05T12:46:56.770Z,,12478830,,1561247,,1,840,android|android-fragments|android-activity|architecture,219760
73524,1,android-activity,8463592,20,7130,21295328,Android ListView with onClick items,"<p>I'm a new programmer and new in Android. I'm using this example <a href=""http://www.androidhive.info/2012/09/android-adding-search-functionality-to-listview/"">http://www.androidhive.info/2012/09/android-adding-search-functionality-to-listview/</a> and it works great. </p>

<p>Now I want to make the items (Dell, Samsung Galaxy S3, etc) to call a function to open a new activity with different information each.</p>

<p>For example:</p>

<p>If I touch Dell, a new Activity has to show up showing me information about Dell. If I touch Samsung, the same thing.</p>

<p>I Googled but couldn't find anything helpfull, any hint? I think this is basic, but I'm new so I don't really know where to start</p>",21295576,9,0,,2014-01-22T22:26:29.843Z,18,2017-12-17T16:46:47.987Z,,,,,2620440,,1,34,android|listview|methods|android-activity|elements,193526
73524,1,android-activity,8463592,21,7130,17436298,"How to pass a variable from Activity to Fragment, and pass it back?","<p>I am currently making an android app, and I want to pass a date between activity and fragment.
My activity has a button, which opens the fragment: DatePickerFragment.</p>

<p>In my activity I show a date, which I want to modify with the fragment. So I want to pass the date to the datepicker, and send it back to the activity.</p>

<p>I've tried a lot of solutions, but none are working. The easy way would pass an argument, but this can't be done with fragments.</p>",,8,1,,2013-07-02T21:42:13.450Z,31,2020-10-25T17:59:50.177Z,2018-08-10T11:01:32.120Z,,747744,user1687114,,,1,147,android|android-fragments|android-activity,158304
73524,1,android-activity,8463592,22,7130,6121797,android: how to change layout on button click?,"<p>I have to following code for selecting layout on button click.</p>

<pre><code>View.OnClickListener handler = new View.OnClickListener(){
    public void onClick(View v) {

        switch (v.getId()) {

            case R.id.DownloadView: 
                // doStuff
                setContentView(R.layout.main);
                break;
            case R.id.AppView: 
                // doStuff
                setContentView(R.layout.app);
                break;
        }
    }
};

findViewById(R.id.DownloadView).setOnClickListener(handler);
findViewById(R.id.AppView).setOnClickListener(handler);
</code></pre>

<p>When I click the ""AppView"" button, the layout changes, but when I click the ""DownloadView ""button, nothing happens.</p>

<p><a href=""https://i.stack.imgur.com/XTAhV.jpg"" rel=""noreferrer"">This link</a> says that I have to start a new activity.</p>

<p>But I don't know how to use the code there of intent to start new activity, will a new file be added?</p>

<p><strong>EDIT:
I have my code on the new activity:</strong></p>

<pre><code>package com.example.engagiasync;

import android.app.Activity;
import android.content.Intent;
import android.os.Bundle;
import android.view.View;
import android.view.View.OnClickListener;
import android.widget.TextView;

public class AppView extends Activity implements OnClickListener{


    @Override
    public void onCreate(Bundle savedInstanceState){

        setContentView(R.layout.app);

        TextView tv = (TextView) this.findViewById(R.id.thetext);
        tv.setText(""App View yo!?\n"");
    }

    @Override
    public void onClick(View v) {
        // TODO Auto-generated method stub

    }
}
</code></pre>

<p><strong>but it does not work, it force closes, the logcat says:</strong><img src=""https://i.stack.imgur.com/XTAhV.jpg"" alt=""enter image description here""></p>",6121936,8,4,,2011-05-25T08:50:08.107Z,13,2017-11-17T09:15:36.827Z,2014-05-02T10:46:04.007Z,,759866,,827530,,1,25,java|android|android-intent|android-activity,154909
73524,1,android-activity,8463592,23,7130,14247954,Communicating between a fragment and an activity - best practices,"<p>This question is mostly to solicit opinions on the best way to handle my app.  I have three fragments being handled by one activity.  Fragment A has one clickable element the photo and Fragment B has 4 clickable elements the buttons.  The other fragment just displays details when the photo is clicked.  I am using ActionBarSherlock.  </p>

<p><img src=""https://i.stack.imgur.com/p1fre.png"" alt=""Screen shot""></p>

<p>The forward and back buttons need to change the photo to the next or previous poses, respectively.  I could keep the photo and the buttons in the same fragment, but wanted to keep them separate in case I wanted to rearrange them in a tablet.  </p>

<p>I need some advice - should I combine Fragments A and B?  If not, I will need to figure out how to implement an interface for 3 clickable items.  </p>

<p>I considered using Roboguice, but I am already extending using SherlockFragmentActivity so that's a no go.  I saw mention of Otto, but I didn't see good tutorials on how to include in a project. What do you think best design practice should be?  </p>

<p>I also need help figuring out how to communicate between a fragment and an activity.  I'd like to keep some data ""global"" in the application, like the pose id.  Is there some example code I can see besides the stock android developer's information?  That is not all that helpful.  </p>

<p>BTW, I'm already storing all the information about each pose in a SQLite database.  That's the easy part.  </p>",25392549,11,3,,2013-01-09T22:52:27.020Z,16,2021-06-04T22:30:23.090Z,2017-08-08T17:27:57.167Z,,1000551,,1250929,,1,65,android|android-fragments|android-activity|communication,136080
73524,1,android-activity,8463592,24,7130,14785806,Android: how to make an activity return results to the activity which calls it?,"<p>I have a <code>Location</code> activity that can be called from many activities, such as <code>Sign up</code> and <code>Order</code>. In the <code>Location</code> activity the user enters his location, so the activity <code>Location</code> will return this new location to that activity which called it.</p>

<p>So when the <code>Sign up</code> activity calls the <code>Location</code> activity, it has to return the data to the <code>Sign up</code> activity. Another time the <code>Order</code> activity will do the same thing.</p>

<h3> Note </h3>

<p>I know you will tell me that I should post the code, but I am not asking you to give me the code; I just want some tips, links or good threads.</p>",14785924,4,3,,2013-02-09T07:05:59.577Z,13,2021-02-23T13:34:02.873Z,2018-04-19T02:22:57.537Z,,4463401,,1987134,,1,143,android|android-activity|onactivityresult,132950
73524,1,android-activity,8463592,25,7130,12074608,How do I start an activity from within a Fragment?,"<p>I have a set of tabs inside of a <code>FragmentActivity</code> that each hold their own fragment. When I tried to start a new activity from within that fragment via an <code>onClickListener</code>, and using the <code>startActivity(myIntent)</code> method, my application force closes.</p>

<p>After looking around for a while, I found a reference or two to a method called <code>startActivityFromFragment</code>, but after searching around for an hour or so I can't find any explanations or examples of how to use it or whether this is what I should be using. </p>

<p>I guess what I'm asking is whether there is any difference between launching a new activity from an activity, and launching a new activity from a fragment, and if so, what do I need to implement?</p>",,5,2,,2012-08-22T13:48:03.677Z,13,2016-10-09T10:44:35.480Z,,,,user1617134,,,1,56,android|android-activity|fragment,132497
73524,1,android-activity,8463592,26,7130,6520718,How to get screen width and height,"<p>I tried to use following code to get screen width and height in android app development:</p>

<pre><code>Display display = getWindowManager().getDefaultDisplay(); 
int screenWidth = display.getWidth();
int screenHeight = display.getHeight();
</code></pre>

<p>but I got <strong>NullPointerException</strong> for my <code>display</code>, why? how to get screen width and height then?</p>",,14,5,,2011-06-29T12:36:02.803Z,17,2020-12-29T09:03:55.797Z,2014-06-10T11:43:46.783Z,,3588577,,740018,,1,55,android|android-layout|android-emulator|android-activity|android-widget,126805
73524,1,android-activity,8463592,27,7130,19666572,how to call a method in another Activity from Activity,"<p>'m developing an Android Application in which I have </p>

<p>I've two classes class A and Class B .</p>

<p>In class A , I tried the code Snippets like below,   </p>

<p>how to call a method in another Activity from Activity.    </p>

<pre><code>public class FirstActivity extends Activity {  

    public void onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
        setContentView(R.layout.main2);
    }      

    public void method() {
        // some code
    }  
}

public class SecondActivity extends Activity {  

    public void onCreate(Bundle savedInstanceState) {
        super.onCreate(savedInstanceState);
         setContentView(R.layout.main2);

        FirstActivity fact = new FIrstActivity();

        fact.method();
    }
}
</code></pre>",,6,1,,2013-10-29T18:40:02.427Z,3,2018-09-26T12:40:10.443Z,2013-10-30T03:23:41.917Z,,657487,,2932841,,1,23,android|android-activity,114815
73524,1,android-activity,8463592,28,7130,7075349,Android: Clear Activity Stack,"<p>I'm having several activities in my application. and flow is very complicated. When I click the Logout application navigates to login Screen and from there user can exit by cancel button (calling <code>system.exit(0)</code> )</p>

<p>when I exit or back button, the system invokes an activity from stack :( how can I clear all the activities in the stack when I reach Login screen? calling <code>finish()</code> is not practical as there are so many activities and some activities should no be closed when they are active such as native camera invoking activity.</p>

<pre><code>validateuser logoutuser = new validateuser();
logoutuser.logOut();
Intent loginscreen = new Intent(homepage.this, Login2.class);
(homepage.this).finish();
loginscreen.setFlags( Intent.FLAG_ACTIVITY_CLEAR_TOP | Intent.FLAG_ACTIVITY_NO_HISTORY);
startActivity(loginscreen);
</code></pre>",16388608,11,2,,2011-08-16T08:16:29Z,49,2020-08-06T17:25:22.050Z,2019-09-12T07:20:26.020Z,,1631967,,348301,,1,140,android|android-activity|stack,114467
73524,1,android-activity,8463592,29,7130,9666030,Display PDF file inside my android application,"<p>I cannot figure out how to show a PDF file inside an Android application. So far I've found out that it is possible to launch an <code>Intent</code> and open the PDF using the Android default app. But I want to view PDF file directly inside my application without exiting. I have an header and a footer in my layout - I'd like to open the PDF in between. I have also found a <code>PdfReader.jar</code> file from github.com, but it opens the PDF in a new activity. </p>",9666420,8,2,,2012-03-12T11:15:19.687Z,14,2020-12-03T18:10:39.920Z,2012-03-12T11:26:58.067Z,,29995,,328518,,1,22,android|pdf|android-activity,110664
73524,1,android-activity,8463592,30,7130,4298225,How can I start an Activity from a non-Activity class?,"<p>I have a map view activity that shows a few <code>OverlayItems</code>. In the <code>onTap</code> method of an overlay, I want to trigger a new activity that shows this overlay photo as a fullscreen, for example.</p>

<p>When I do this inside my overlay class:</p>

<pre><code>Intent intent = new Intent();
intent.setClass(getApplicationContext, FullscreenView.class);
startActivity(intent);
</code></pre>

<p>.. it can't find an application context, as I am not in the scope of an activity.</p>

<p>When I add a method to my main activity, let's say <code>startFullscreen</code>:</p>

<pre><code>public static void startFullscreen() {
    if (sCurrentPhoto != null) {
        Intent intent = new Intent();
        intent.setClass(getApplicationContext(), FullscreenView.class);
        startActivity(intent);          
    }
}
</code></pre>

<p>I can not call <code>getApplicationContext()</code> and <code>startActivity()</code>, because I am in a static context. I need the static method however to call it in the Overlay class like <code>MainView.startFullscreen()</code>.</p>

<p>Put simply: <strong>How can I start an Activity from a non-Activity class?</strong></p>",4298374,4,0,,2010-11-28T18:19:39.920Z,28,2017-10-10T06:39:34.620Z,2011-09-30T10:59:49.050Z,,435093,,435093,,1,75,android|android-activity|android-intent,105862
73524,1,android-activity,8463592,31,7130,6120567,Android: How to get a modal dialog or similar modal behavior?,"<p>These days I'm working on simulating modal dialog in Android. I've googled a lot, there's much discussions but sadly there's not much options to get it modal. Here's some background,<br>
<a href=""http://groups.google.com/group/android-developers/browse_thread/thread/5616a220c97a13fc/5e722e601f33d884#5e722e601f33d884"" rel=""noreferrer"">Dialogs, Modal Dialogs and Blockin</a><br>
<a href=""https://stackoverflow.com/questions/2028697/dialogs-alertdialogs-how-to-block-execution-while-dialog-is-up-net-style"">Dialogs / AlertDialogs: How to &quot;block execution&quot; while dialog is up (.NET-style)</a></p>

<p>There's no straight way to get modal behavior, then I came up with 3 possible solutions,<br>
1. Use a dialog-themed activity, like this <a href=""https://stackoverflow.com/questions/2879914/how-to-force-main-acivity-to-wait-for-subactivity-in-android"">thread</a> said, but I still can't make main activity truly wait for dialog-activity return. Main activity turned to stop status and got restarted then.<br>
2. Build one worker thread, and use thread synchronization. However, it's a huge refactoring job for my app, now I have a single main activity and a service both in main UI thread.<br>
3. Take over event handling within a loop when there is a modal dialog up, and quit loop when dialog gets closed. Actually it's the way to build a real modal dialog like what it exactly does in Windows. I still haven't prototyped this way.</p>

<p>I'd still like to simulate it with a dialog-themed activity,<br>
1. start dialog-activity by startActivityForResult()<br>
2. get result from onActivityResult()<br>
Here's some source</p>

<pre><code>public class MainActivity extends Activity {

@Override
public void onCreate(Bundle savedInstanceState) {
    super.onCreate(savedInstanceState);

    MyView v = new MyView(this);
    setContentView(v);
}

private final int RESULT_CODE_ALERT = 1;
private boolean mAlertResult = false;
public boolean startAlertDialog() {
    Intent it = new Intent(this, DialogActivity.class);
    it.putExtra(""AlertInfo"", ""This is an alert"");
    startActivityForResult(it, RESULT_CODE_ALERT);

    // I want to wait right here
    return mAlertResult;
}

@Override
protected void onActivityResult (int requestCode, int resultCode, Intent data) {
    switch (requestCode) {
    case RESULT_CODE_ALERT:
        Bundle ret = data.getExtras();
        mAlertResult = ret.getBoolean(""AlertResult"");
        break;
    }
}
}
</code></pre>

<p>The caller of startAlertDialog will block execution and expect returned result. But startAlertDialog returned immediately of course, and main activity went into STOP status while DialogActivity was up.  </p>

<p>So the question is, how to make main activity really wait for result?<br>
Thanks.</p>",,11,5,,2011-05-25T06:47:25.867Z,11,2018-07-27T13:04:50.360Z,2017-05-23T10:31:25.210Z,,-1,,663948,,1,55,android|android-activity|synchronization|modal-dialog,101830
73524,1,android-activity,8463592,32,7130,62671106,"OnActivityResult method is deprecated, what is the alternative?","<p>I recently discovered that <code>onActivityResult</code> is deprecated. What should we do to handle it?</p>
<p>Any alternative introduced for that?</p>
<p><a href=""https://i.stack.imgur.com/JbJvj.png"" rel=""noreferrer""><img src=""https://i.stack.imgur.com/JbJvj.png"" alt=""Image showing code with onActivityResult striked out, indicating deprecation"" /></a></p>",63654043,20,5,,2020-07-01T06:46:24.753Z,50,2021-09-05T03:02:16.683Z,2021-06-07T11:05:47.353Z,,6296561,,2652368,,1,192,android|android-fragments|android-activity|onactivityresult,99003
73524,1,android-activity,8463592,33,7130,25822656,What are the differences between activity and fragment?,"<p>As per my research, there is a significant difference in the concept of backstack and how they exist:</p>

<h3>Activity</h3>

<ul>
<li><p>When an <code>activity</code> is placed to the <code>backstack</code> of <code>activities</code> the user
can navigate back to the previous activity by just pressing the <code>back</code>
button.</p></li>
<li><p><code>Activity</code> can exist independently.</p></li>
</ul>

<h3>Fragment</h3>

<ul>
<li><p>When an <code>fragment</code> is placed to the activity we have to request the
instance to be saved by calling <code>addToBackstack()</code> during the <code>fragment</code>
<code>transaction</code>.</p></li>
<li><p><code>Fragment</code> has to live inside the <code>activity</code></p></li>
</ul>

<p>Are there any additional differences?</p>",25822815,5,2,,2014-09-13T11:16:45.757Z,26,2021-02-16T07:44:59.273Z,2018-12-04T16:47:56.323Z,,3924118,,1083093,,1,90,android|android-fragments|android-activity|difference,95715
73524,1,android-activity,8463592,34,7130,44272914,Sharing data between fragments using new architecture component ViewModel,"<p>On Last Google IO, Google released a preview of some new arch components, one of which, ViewModel.</p>
<p>In the <a href=""https://developer.android.com/topic/libraries/architecture/viewmodel.html#sharing_data_between_fragments"" rel=""noreferrer"">docs</a> google shows one of the possible uses for this component:</p>
<blockquote>
<p>It is very common that two or more fragments in an activity need to
communicate with each other. This is never trivial as both fragments
need to define some interface description, and the owner activity must
bind the two together. Moreover, both fragments must handle the case
where the other fragment is not yet created or not visible.</p>
<p>This common pain point can be addressed by using ViewModel objects.
Imagine a common case of master-detail fragments, where we have a
fragment in which the user selects an item from a list and another
fragment that displays the contents of the selected item.</p>
<p>These fragments can share a ViewModel using their activity scope to
handle this communication.</p>
</blockquote>
<p>And shows a implementation example:</p>
<pre><code>public class SharedViewModel extends ViewModel {
    private final SavedStateHandle state;

    public SharedViewModel(SavedStateHandle state) {
        this.state = state;
    }

    private final MutableLiveData&lt;Item&gt; selected = state.getLiveData(&quot;selected&quot;);

    public void select(Item item) {
        selected.setValue(item);
    }

    public LiveData&lt;Item&gt; getSelected() {
        return selected;
    }
}

public class MasterFragment extends Fragment {
    private SharedViewModel model;

    @Override
    protected void onViewCreated(View view, Bundle savedInstanceState) {
        super.onViewCreated(view, savedInstanceState);
        model = new ViewModelProvider(getActivity()).get(SharedViewModel.class);
        itemSelector.setOnClickListener(item -&gt; {
            model.select(item);
        });
    }
}

public class DetailFragment extends Fragment {
    @Override
    protected void onViewCreated(View view, Bundle savedInstanceState) {
        super.onViewCreated(view, savedInstanceState);
        SharedViewModel model = new ViewModelProvider(getActivity()).get(SharedViewModel.class);
        model.getSelected().observe(this, { item -&gt;
           // update UI
        });
    }
}
</code></pre>
<p>I was quite excited about the possibility of not needing those interfaces used for fragments to communicate through the activity.</p>
<p>But Google's example does not show exactly how would I call the detail fragment from master.</p>
<p>I'd still have to use <a href=""https://developer.android.com/training/basics/fragments/communicating.html"" rel=""noreferrer"">an interface</a> that will be implemented by the activity, which will call fragmentManager.replace(...), or there is another way to do that using the new architecture?</p>",44655954,8,4,,2017-05-30T22:30:47.650Z,23,2021-05-05T14:58:46.367Z,2021-01-13T17:20:43.417Z,,2413303,,4785114,,1,68,android|android-fragments|android-activity|master-detail|android-architecture-components,95231
