id,text,creation_date,post_id,user_id,user_display_name,score
58386077,"for me, `Toolbar toolbar = (Toolbar) findViewById(R.id.toolbar);
((TextView)toolbar.getChildAt(0)).setText(title);`",2016-02-11T12:31:44.403Z,15561031,56470,,0
44909106,Thankx perfect answer,2015-02-02T12:07:17.157Z,15561031,2470585,,0
22056063,I think I understand what you're having trouble with and edited my answer accordingly.,2013-03-22T03:04:36.657Z,15561031,420015,,0
22055370,"I try and I can't get it to work.  For what its worth, I posted my `XML` and also removed ""this"".  No changes...  And no, its not a `static` inner class.",2013-03-22T02:13:58.213Z,15561031,1078678,,0
50011519,"@KickingLettuce, I struggle with this answer for a while until I made it work (that's why I upvoted it, as well as your question) : in my navigation-drawer main activity ( `menu_act` ) I made global ""mTitle"", and, in a fragment, first I assign a title to ""mTitle"" ( `( (menu_act) getActivity() ).mTitle = ""new_title""` ), and immediately I do `( (menu_act) getActivity() ).restoreActionBar();`. Inside ""restoreActionBar()"" I have ""actionBar.setTitle( mTitle );"".",2015-06-22T22:32:34.397Z,15561031,3298930,,0
105618362,i have been trying this for quite some time now but whenever i call notifydatasetchanged it in turn calls the addOnTabSelectedListener which results in an infinite loop,2020-01-14T13:36:19.337Z,31292231,5518744,,0
41194658,"Thanks, Carlos! I've just found a bit different solution, which worked for me.",2014-10-08T14:45:27.910Z,26259527,737263,,0
65516754,"If this code does not working, try to change ""android:actionLayout"" to ""app:actionLayout"".",2016-08-22T16:27:31.887Z,26259527,4946013,,0
8349885,Simply with [`invalidate()`](http://developer.android.com/reference/android/view/View.html#invalidate()).,2011-08-09T11:55:25.850Z,6993735,94363,,0
8347683,"okay, that's why, i left a Toast in the onPostExecute and it appeared. But how can i invalidate the view ?",2011-08-09T09:43:06.097Z,6993735,439058,,0
8350427,"i tried to invalidate view but it didn't work at all, i tried to invalidateDrawable in the Asynctask, it didn't work either.",2011-08-09T12:24:55.473Z,6993735,439058,,0
8780039,I think @rds is right. You cannot invalidate the view after `instantiateItem()` has completed. The images need to be downloaded and cached *before* `instantiateItem()` is called.,2011-09-02T22:00:41.797Z,6993735,694378,,0
54855690,getRunningTasks method is deprecated. And it is removed in Android 6.,2015-11-05T05:33:13.020Z,8963911,1404798,,0
63141550,where is onclick funcionallity ?,2016-06-15T15:58:36.277Z,31574855,3838805,,0
78627024,do you still need a custom layout if we use simple_list_item_1 in the inflate?,2017-08-23T08:51:37.950Z,31574855,859742,,0
17662321,it could be many many lines of code in the onPostExecute(). is this ok?,2012-10-22T15:52:38.930Z,12965703,1390272,,0
17662775,"Of course, imagine you need to update the whole layout, this can take several lines. Or create a dialog. You can even call another function in the activity. But remember, if you don't need to do it in the main thread, put it in the doInBackground(), that way you don't block the main activity thread. Try to leave only layouts updates on the onPostExecute() if you can.",2012-10-22T16:07:35.763Z,12965703,1587785,,0
17599832,"Yes, onPostExecute() is what is needed to be done **after** the task has finished.",2012-10-19T15:32:57.857Z,12965703,1587785,,0
17598188,"so basically all of my remaining activity will be in the onPostExecute()
 method? is this good practice?",2012-10-19T14:42:29.420Z,12965703,1390272,,0
28965692,"I know about executeOnExecutor, but I need my app to be consistent on all versions of Android(> 8).",2013-10-22T17:27:40.070Z,19520839,3596576,,0
23017831,ok so now i can put my menu.find item in any function in my class?,2013-04-20T04:41:22.870Z,16116039,1610582,,0
23017821,"i heard the onPrepareOptionsMenu was supposed to be better, do you know what the difference is?",2013-04-20T04:40:32.727Z,16116039,1610582,,0
23023775,"yes, find Menu Item in any where on your class and hide/show..!, Are you check that?",2013-04-20T12:13:39.960Z,16116039,2072166,,0
23032141,both worked but the other answer by invalidating the menu is more efficient thank you.,2013-04-20T20:37:48.810Z,16116039,1610582,,0
23026048,i will try it out if it works will up vote thank you so much give me a few hours,2013-04-20T14:34:48.240Z,16116039,1610582,,0
13272841,"Finally I get the solution, By mistake I take the ScrollView into my listitem,After remove it work.",2012-04-25T08:16:04.320Z,10295368,1263679,,0
43666419,"You could make 2 APK's one for 21+ and the other for < 21.
Or divide the code since 21+ won't be using supportActionbar etc. Might sound like a lot of trouble, but that's your sollution I believe.",2014-12-23T15:06:26.240Z,26942536,905422,,0
42428537,That would be it. Thanks!,2014-11-15T04:35:41.683Z,26942536,3335472,,0
42934668,"So I have to decide between backward compatibility using appcompat or having all the new effects, using classes from android core but limiting myself to API 21?",2014-12-01T12:51:50.380Z,26942536,25141,,0
7360859,Not necessarily. Documentation states that `writeList()` will write objects according to specifications described by `writeValue()` method. http://developer.android.com/reference/android/os/Parcel.html#writeValue%28java.lang.Object%29 Among other things it says that the object can be Serializable. `readList()` is counterpart of `writeList()` and will read the same data.,2011-06-10T01:04:48.143Z,6300744,719363,,0
120790324,This one is considerable.,2021-07-12T10:46:43.720Z,41105736,8678706,,0
121422375,You must never use click listeners inside your Adapter! I repeat NEVER!,2021-08-09T03:44:14.437Z,59261768,8874958,,0
20692718,"adding anroid:layout_weight=""1"" does not move the linear layout (and buttons) down to the bottom...",2013-02-08T19:15:33.487Z,14779720,500401,,0
71459128,"Do I read you correctly, that you are using `LL1` element as spacer, so everything next will be at the bottom? Pretty neat trick.",2017-02-09T20:37:20.533Z,14779720,210342,,0
20693339,"@AND_DEV, you forgot to set android:gravity. Right now, the buttons will still be at the top, even though the LinearLayout that contains them fills the entire bottom area.",2013-02-08T19:38:16.633Z,14779720,1337257,,0
20694376,"No , Buttons will be in LL2 and that will be in bottom area. Can set Gravity if OP wants Button in exact bottom line. I was just giving a rough Idea, so he can do it according to his requirement.",2013-02-08T20:18:32.410Z,14779720,519718,,0
59507440,"I am starting an activity from a servi using Intent.FLAG_ACTIVITY_SINGLE_TOP, the activity does not start and I get this error:

android.util.AndroidRuntimeException: Calling startActivity() from outside of an Activity  context requires the FLAG_ACTIVITY_NEW_TASK flag. Is this really what you want?",2016-03-10T18:36:09.687Z,26053448,1334268,,0
56418896,This is escpecially usefull when using a sidebar/drawer and you don't wanta to open an activity twice when already in front.,2015-12-17T15:54:44.893Z,26053448,28688,,0
38886747,hopefully this will make it @eric,2014-07-29T05:30:36.127Z,25007688,2045079,,0
38885547,What is `this.cordova`? Where are the variable declarations? Where is `callback` declared and defined?,2014-07-29T04:15:02.137Z,25007688,1438733,,0
38885796,"this is part of a Cordova plugin, I don't think that is actually relevant ... you just need an instance of PackageManager and start an activity in a regular way but this is the cordova plugin of https://github.com/lampaa which I overwrote here https://github.com/code4jhon/org.apache.cordova.startapp",2014-07-29T04:33:07.047Z,25007688,2045079,,0
38886496,"Yes, I understand ... for now I am on hybrid apps. Can't really test completely native code. But I think the idea is there. If I have a chance I will add exact native lines.",2014-07-29T05:18:40.023Z,25007688,2045079,,0
55310888,I need to insert an horizontal scroll view in place of ad view. Can u please provide some code for that.,2015-11-18T04:28:26.213Z,27972680,3667581,,0
113710267,"In this approach, if the position is zero then the first ad visible and it is not good UI/UX approach.",2020-10-11T14:28:22.377Z,27972680,6370015,,0
88237899,"See @nbtk 's comment above ""Don't forget to change getItemCount() accordingly: 'return items_count + (items_count % 5)'""",2018-05-30T22:12:14.027Z,27972680,1375067,,0
58007800,"No, it simply assigns a different view type every 5 positions. It's up to onCreateViewHolder to decide what to do with that view type",2016-02-02T02:12:47.923Z,27972680,1375067,,0
106761659,whats different between this way and native ad,2020-02-22T13:56:03.553Z,27972680,5304075,,0
58927168,"@divyenduz is right. In this example, either your data has to be augmented to inject ads every 5 positions or you will skip over those items.",2016-02-25T08:56:42.657Z,27972680,178433,,0
44964942,"As per new guidelines we have to use play services and the code should be within layout. How to place the adview using new play services guidelines.
https://developers.google.com/mobile-ads-sdk/docs/dfp/android/quick-start",2015-02-03T19:23:48.123Z,27972680,1908328,,0
66005678,The chart at http://developer.android.com/design/media/action_bar_pattern_table.png shows that the maximum number of `showAsAction:ifRoom` icons is 4 with the options overflow icon at the right taking up the fifth position.  https://developer.android.com/design/patterns/actionbar.html  Perhaps they will update Android to allow more icons with the introduction of the Google Play store to Chrome OS but I'm not holding my breath.,2016-09-05T20:28:45.977Z,15918152,5022858,,0
96857891,"This answer came in Low Quality posts in SO since it is a code only answer. Might you please add some explanation to your answer? Explain your logic, and give a little commentary on what your code is intended to do. Not only will help the OP, but also it will serve as commentary for future users. [From Review](https://stackoverflow.com/review/low-quality-posts/22399765).",2019-03-07T23:02:57.997Z,55045448,3744182,,0
50537996,"This works, but in my case, when i have a search view and click it/expand it, the my app icon/logo reappears. Any ideas?",2015-07-07T14:44:07.130Z,22999112,901465,,0
50595071,"@acrespo hmm I know what you're talking about but I haven't investigated a solution for that one, sorry.",2015-07-08T19:56:36.497Z,22999112,823952,,0
17704464,I strongly agree with Leander here.  Anyway to change the correct answer checkmark?,2012-10-23T21:57:40.493Z,10682697,966122,,0
73548472,That will disable entire action bar not only title. And if you want to create blank action bar you will have to do it for every single view.,2017-04-05T18:41:52.097Z,37626441,997820,,0
118744746,it is causing issue when i press backspace/remove btn,2021-04-20T12:32:06.957Z,47786569,5361964,,0
33574593,"O̶n̶e̶ ̶l̶i̶t̶t̶l̶e̶ ̶p̶o̶i̶n̶t̶:̶ ̶I̶f̶ ̶y̶o̶u̶ ̶a̶r̶e̶ ̶a̶c̶c̶e̶s̶s̶i̶n̶g̶ ̶`V̶i̶e̶w̶`s ̶f̶r̶o̶m̶ ̶`o̶n̶P̶o̶s̶t̶E̶x̶e̶c̶u̶t̶e̶(̶)̶` ̶(̶e̶.̶g̶.̶ ̶f̶r̶o̶m̶ ̶a̶n̶o̶t̶h̶e̶r̶ ̶t̶h̶r̶e̶a̶d̶)̶,̶ ̶d̶o̶ ̶i̶t̶ ̶i̶n̶s̶i̶d̶e̶ `A̶c̶t̶i̶v̶i̶t̶y̶.̶r̶u̶n̶O̶n̶U̶i̶T̶h̶r̶e̶a̶d̶(̶.̶.̶.̶)̶`;̶  - forget it, `onPostExecute()` is invoked on UI thread.",2014-03-02T14:26:29.637Z,15739721,1429387,,0
41554767,Is it possible to attach image?,2014-10-20T01:19:18.283Z,15022153,452486,,0
41687839,Why it doesn't work for me? I have installed email apps.,2014-10-23T14:44:18.407Z,15022153,3741571,,0
108474197,This solution doesn't work with GMX Mail app. This one worked with every app I tested https://stackoverflow.com/a/17886006/1329901,2020-04-20T08:03:37.550Z,15022153,1329901,,0
53107044,"Keep in mind that the EXTRA_EMAIL should allways be a String array, not a String with one address because that will be ignored.",2015-09-17T11:13:22.173Z,15022153,199252,,0
118951481,Why MailTo doesn't appear in the Gmail in updated answer ?,2021-04-28T08:57:49.517Z,15022153,11567530,,0
118394878,`intent.resolveActivity()` gives warning see here:  https://developer.android.com/training/package-visibility,2021-04-07T03:46:13.403Z,15022153,4725548,,0
41557248,"You can try i.putExtra(Intent.EXTRA_STREAM, Uri.fromFile(pic)) and i.setType(""image/png""), but you need to check on several OS versions as I had problem with attaching txt files, it worked on a version of OS, but would be different on the others",2014-10-20T04:46:16.240Z,15022153,578309,,0
26702649,"This wasn't working for me. I was getting the prompt but only Chrome and Firefox were showing, even though I have Twitter installed. Turns out, it won't work with the `https://mobile.twitter.com/...`, and must be `https://twitter.com/...` 

Additionally, This will not work for hashtags.",2013-08-13T18:45:17.830Z,16464201,940217,,0
49976388,"I'm facing the same error. Hint is always ""WHITE"" color initially after touching any editText , it takes the color defined by you. Still searching for the fix.",2015-06-22T05:17:29.093Z,30824009,2310639,,0
50002614,Have you tried @Ali Kabiri 's answer. It looks like it is a better solution than mine. Mine was very specific to my project.,2015-06-22T17:35:42.390Z,30824009,3520299,,0
50002863,I've my custom theme and all colors are defined in the style.xml,2015-06-22T17:42:58.810Z,30824009,2310639,,0
90553073,There goes my hero,2018-08-11T08:55:16.890Z,42754121,2618275,,0
110149774,"Perfect for me, Thnaks!!",2020-06-09T11:33:04.953Z,42754121,5961657,,0
48964159,You probably need to update your marker on the location change... check the documentation on markers [here](https://developers.google.com/maps/documentation/android/marker).,2015-05-25T14:48:29.107Z,30440777,562840,,0
53808475,You may have to comment two codes in ItemAdapter which is related to button 2. The click even listener and declaration.                         //holder.button2=(Button)row.findViewById(R.id.swipe_button2); and the oncliklistener.,2015-10-07T12:18:46.213Z,30908745,3820918,,0
60319516,@Nirav Mehta: Any idea for the same swipe menu for expandable listview.. stackoverflow.com/questions/36330126/… ??,2016-04-01T06:22:32.220Z,30908745,1934452,,0
53808967,"Is there anyway to stop the scrolling of top view beyond a point. Right now i am able to see both the buttons if i scrolling the entire row width. My intention is to stop the scrolling beyond one of the image. Like if i am swiping from left to right, it should stop after accept or if from right to left it should stop beyond delete.",2015-10-07T12:29:45.840Z,30908745,3820918,,0
62530276,"This didn't worked in case of Google keyboard but worked well for Android default keyboard. When I switch keyboards, different behaviour occurred.",2016-05-30T06:07:53.093Z,6070857,3913366,,0
32801793,@Dr. aNdRO Which version of Android?,2014-02-11T07:45:24.600Z,6070857,67063,,0
7030583,"We both are working for same community.
You're welcome jen.
:)",2011-05-20T11:16:54.750Z,6070857,284354,,0
62196142,@SurenderKumar.ya i tries that one too.it doesnt working for me,2016-05-20T06:37:35.950Z,37339465,5266846,,0
62196068,"You need to modify adapter using ""notifyItemRemoved(position);"" this code. Just add this one after deleting from db.",2016-05-20T06:35:09.293Z,37339465,4433302,,0
62196181,forgot to tell u need to remove position from arraylist also before removing form adapter. try it,2016-05-20T06:38:44.247Z,37339465,4433302,,0
34664619,"call method getActionBar().... is better solution this problem (remove icon from action bar) because if you use navigation bar and action bar , so your action bar will be above navigation bar. If you use setDisplayShowHomeEnabled(false) so navigation bar will be over action bar and you don't want this.",2014-03-30T10:43:14.620Z,17485385,1474597,,0
39947096,"I would change this to:  
`ColorDrawable cd = new ColorDrawable(getResources().getColor(android.R.color.transparent));  
cd.setBounds(0,0,0,0);  
getActionBar().setIcon(cd);  
`

Without setting the bounds, the transparent icon still uses up space",2014-08-29T22:37:52.427Z,17485385,920203,,0
58242267,"Is there a good reason why I can't use getActionBar().setIcon(null); ?
It seems to be working out for me as well.",2016-02-08T08:43:20.930Z,17485385,1144369,,0
58172994,"This works fine if you haven't set a logo. In my case I had to use `setLogo` instead of `setIcon` method. Still, great tip, got me on the right path!!",2016-02-05T16:40:12.580Z,17485385,3465623,,0
47982524,For me in a ListFragment this was the ONLY way to get onClick to work. setOnItemClickListener just doesn't work. I guess the same would be true for ListActivity. See http://stackoverflow.com/questions/14080332/listfragment-onitemclicklistener-not-working,2015-04-28T21:22:12.473Z,9097801,1852207,,0
11426310,"the listview just extends activity not listactivity, http://www.learn-android.com/2011/11/22/lots-of-lists-custom-adapter/comment-page-1/",2012-02-01T14:50:54.933Z,9097801,1067944,,0
115144801,Perfect solution,2020-12-03T16:36:17.080Z,35648073,6940564,,0
99535800,`view.layoutParams = params` this line is more important one.,2019-06-06T07:16:04.863Z,35648073,7467383,,0
55028670,"@PirateApp thanks for responce, ill try it!",2015-11-10T10:10:33.003Z,28309321,4470323,,0
54957440,"Is it compulsory for you to use SQLite? It has way too much boilerplate code, if it isn't compulsory, check my answer here that covers how to populate RecyclerView from database in just a few lines with Realm http://stackoverflow.com/questions/26517855/using-the-recyclerview-with-a-database/33568015#33568015",2015-11-08T04:57:12.207Z,28309321,5371505,,0
44970039,"You are leaking `Cursor` objects in most of your methods that use them. Please close the `Cursor` when you are done with it. Beyond that, there is no code in the above listing that would create anything that could be displayed in any `AdapterView` (e.g., `ListView`) or `RecyclerView`. You are going to need to have some data structure that represents a collection of model data (e.g., `ArrayList` of POJOs, `Cursor`). Once you have created that, *then* come back here to inquire about how to put that model data in a `RecyclerView`, so we know what the structure of the model data is.",2015-02-03T21:56:39.890Z,28309321,115145,,0
37310777,this doesn't work - maybe because I have the navigation menu button showing ?,2014-06-11T21:15:11.250Z,21241162,550471,,0
71685431,@UmbySlipKnot Can you explain more about OVER_QUERY_LIMIT? What is that? thank you.,2017-02-16T03:13:08.673Z,8267082,3266746,,0
55357342,"@Jul, I have tried the **https://github.com/woozzu/IndexableListView** mentioned in you answer and pretty much applied all the classes to implement this but list show and crashes if i were to scroll the list",2015-11-19T04:38:16.790Z,11628106,4192693,,0
81762247,@ManishNegi : Please check this sample https://github.com/woozzu/IndexableListView/blob/master/src/com/woozzu/android/indexablelistview/IndexableListViewActivity.java,2017-11-21T02:28:27.157Z,11628106,1050058,,0
55357297,"@juandg, how did you implement this in code, i never get the alphabets on the right hand side. Kindly help",2015-11-19T04:35:09.857Z,11628106,4192693,,0
55354462,@PankajNimgade: Create new question and elaborate what did you try and how did it not work :),2015-11-19T01:44:30.790Z,11628106,1050058,,0
81737192,How to attach this to my listview?,2017-11-20T12:35:40.957Z,11628106,5152279,,0
55363486,@PankajNimgade: You can create a question and add related information. I cant help you without your code and crash log.,2015-11-19T08:36:10.370Z,11628106,1050058,,0
79369500,"Struggled like 60 minutes wondering why action bar / menu is not showing before found this, jesus f christ... Thanks dude.",2017-09-13T17:10:29.097Z,17920074,1839259,,0
75201496,Thank you for providing the simplest solution :-),2017-05-20T19:24:26.963Z,17920074,3952259,,0
66166705,@Code_Apprentice if (arguments!=null) is always true in the FragmentB Class,2016-09-09T23:14:27.677Z,39420746,6484493,,0
66166526,still give a null result !,2016-09-09T23:02:16.033Z,39420746,6484493,,0
66166945,@AhmedEzzat Please edit your question to show that code. Be sure top provide enough detail do we can understand what you are going.,2016-09-09T23:33:04.293Z,39420746,1440565,,0
66166535,"@AhmedEzzat Please be more specific. What do you mean by ""a null result""? Are you getting an error? If so, what is the error and what line of your code causes it?",2016-09-09T23:03:04.763Z,39420746,1440565,,0
117675358,`onActivityCreated` is now also deprecated (see https://developer.android.com/jetpack/androidx/releases/fragment#1.3.0-alpha02 for alternatives).,2021-03-10T14:52:39.013Z,24152394,2911458,,0
23784912,This will only add padding to the top and bottom of the entire listview. I want it to occur within each listview item.,2013-05-15T03:11:42.367Z,16556106,2230922,,0
23785079,"Sorry, it is R.layout.simple_list_item_1... do you have an example of writing my own layout?",2013-05-15T03:25:08.317Z,16556106,2230922,,0
23784977,"If you have a separate layout representing a row, try to add padding to that.",2013-05-15T03:17:07.277Z,16556106,1454261,,0
23785146,"Ah, awesome! Thought you meant something else.",2013-05-15T03:30:29.367Z,16556106,2230922,,0
23785111,Just create a LinearLayout with one textview. that is what simple_list_item_1 is.,2013-05-15T03:28:18.877Z,16556106,747873,,0
23785030,We are not talking about your listview up there. we are talking about the layout for your row in the list. If you use android.layout.simple.... then write your own layout and add the padding there.,2013-05-15T03:20:46.647Z,16556106,747873,,0
60206556,"for list view it's work : android:dividerHeight=""10dp""",2016-03-29T17:02:17.747Z,16556106,2535875,,0
23784923,Do you have xml for your listview item?,2013-05-15T03:13:03.200Z,16556106,747873,,0
45086083,"this Should be accepted as Correct answer. so that users find this solution easily
thanks!",2015-02-06T18:58:12.393Z,19901258,2404148,,0
32517775,"ViewPagers with a fixed numbers of pages, where users (or automatically the app) add/remove pages.",2014-02-03T18:17:41.510Z,19901258,1192333,,0
79098269,Works for me! Thanks.,2017-09-06T07:10:01.353Z,19901258,7051078,,0
42309225,"This is great, I've been searching for hours attempting to save the  instance of my fragment. But this solution is so much simpler, when there isn't a large amount of data to be stored in memory on each fragment",2014-11-11T22:29:47.400Z,19901258,2498895,,0
32455781,@Pelanes what do you mean by `non dynamic view pagers` thanks! ?,2014-02-01T15:24:58.497Z,19901258,2909074,,0
56711790,"@user1299412 man, you can edit the post, and I'll just update the answer. :)",2015-12-27T21:22:57.597Z,32091722,1031297,,0
58979800,"When i changed the `SupportMapFragment` into `MapFragment` in the activity, changed the `FrameLayout` into `fragment`in the layout file and  and changed the `com.google.android.gms.maps.SupportMapFragment` into `com.google.android.gms.maps.MapFragment` it works fine for me. Before these changes it didn't work. Maybe this helps others....",2016-02-26T10:54:12.983Z,32091722,5611537,,0
54546198,"For me it didn't worked. I spent so much time to notice that, there in layout should be `<fragment` instead of `FrameLayout`",2015-10-27T18:47:22.590Z,32091722,3448282,,0
62813108,seems the best answer here without getMap() :-) Try it tomorrow! Thx a lot,2016-06-06T21:49:54.740Z,32091722,1362921,,0
56707890,"IMO there is a small but important mistake in the code. There should be FragmentManager fragmentManager = getChildFragmentManager(); instead of getFragmentManager when adding the SupportMapFragment. As the code is now, the map fragment is always added when onCreateView is called (which is bad, since it doesnt keep the map state). Furthermore, I would call getMapAsync only in the branch mSupportmapFragment == null to perform initial settings only once!",2015-12-27T17:33:03.853Z,32091722,1299412,,0
65170911,I would suggest batch the data so you're not making so many db calls,2016-08-11T21:14:26.807Z,14011978,1368721,,0
19369383,"Hey @MP23 ! Thanks for taking some time out for writing the reply, I am implementing your suggestion. But I have 2 Questions for you: 1) **How Exactly do I get the exact character that has been entered** in the EditText? 2) Can I obtain the **SharedPref** after the app has been used and extract the data for further analysis?",2012-12-24T18:05:30.330Z,14011978,1441582,,0
19575937,"Okay , I finnalyy got time to complete this!",2013-01-03T11:06:32.423Z,14011978,1441582,,0
44691587,[Why not implement `onCameraChange(CameraPosition position)`](http://developer.android.com/reference/com/google/android/gms/maps/GoogleMap.OnCameraChangeListener.html)?,2013-10-06T18:48:40.863Z,14013002,1830141,,0
45147775,why don't you use CameraChangeListener?,2015-02-09T09:47:23.630Z,14013002,1881527,,0
44691588,"The camera changes (once or more) when the map is initially loaded, it's quite unreliable as there are onCameraChange calls even when the user doesn't touch the map.",2014-07-23T17:13:56.783Z,14013002,558991,,0
20276608,"your answer should be an answer, not edited into the question. You've made it really hard to follow. If your own answer is the one that helped you most, you can even accept it to show that for others.",2013-01-26T15:40:28.230Z,14013002,203458,,0
20277045,i'm new to stackOverflow. i can do it!,2013-01-26T16:08:33.977Z,14013002,1778948,,0
84281118,check out this link https://stackoverflow.com/questions/2376250/custom-fonts-and-xml-layouts-android/48642116#48642116,2018-02-06T11:47:31.817Z,12128331,1722818,,0
73083636,This only works for ViewPagerFragments. Not for fragments in normal activity.,2017-03-24T10:22:10.017Z,41431627,414806,,0
45785525,In my experience this doesn't work -- internally `TextView` seems to overwrite the custom typeface after the constructor call. Provided a workaround in another answer.,2015-02-26T20:08:43.067Z,16926027,207313,,0
66619067,This is what worked for me - [http://stackoverflow.com/questions/14759253/show-keyboard-automatically/39658629#39658629](http://stackoverflow.com/questions/14759253/show-keyboard-automatically/39658629#39658629),2016-09-23T10:34:10.350Z,10508363,1954172,,0
74660251,My reputation is too low to comment the question. I answered [here](http://stackoverflow.com/a/43807917/5390932) with a method to control when to show or hide the keyboard,2017-05-05T16:55:01.997Z,10508363,5390932,,0
114233557,Check the recommended Answer : https://stackoverflow.com/a/60666198/6903609,2020-10-30T08:50:56.493Z,10508363,6903609,,0
70995653,it`s related to size of the list in your adapter.@Hammad Nasir,2017-01-28T05:52:50.910Z,38167883,5723268,,0
120369102,please can you help me? i am having a similar problem https://stackoverflow.com/questions/68088451/java-android-remove-a-recylerview-item,2021-06-23T16:34:35.503Z,38167883,16115491,,0
81391522,"I did same, but recyclerview height not dynamicaly changed.
mNotes.remove(position); notifyItemRemoved(position);
notifyItemRangeChanged(position, getItemCount());
@Zahra.HY did I missed anything.",2017-11-10T10:46:53.210Z,38167883,3797630,,0
51654421,Is there a way to differentiate between the two facebook apps?,2015-08-07T00:01:14.533Z,20015435,2543758,,0
36460122,@andranik . I am already aware about it and o have  implemented that way also. But I have provided general solution. Thanks for you suggestion .,2014-05-18T12:31:08.670Z,20015435,1839336,,0
61393495,"i use com.facebook instead of ""com.facebook.katana"", this match the facebook and working fine.",2016-04-28T13:12:57.593Z,20015435,4563338,,0
89741329,"does not work 100% because at the first selection i still see the default blue for half a second, but it is good enough.",2018-07-17T15:04:03.887Z,26896715,3619945,,0
72063444,This method did work fine on my UWP project along with Android and iOS.  Kick ass!,2017-02-25T19:27:31.850Z,26896715,2949093,,0
103009207,"Also this approach will not be able to address the color change for long press, in the scenarios where you have Context Actions defined on the ListView's ViewCell",2019-10-10T14:32:20.983Z,26896715,3579354,,0
104012445,"I would definitetly not handle the BackgroundColor in the viewmodel (MyModel in your case) as this is against the idea of MVVM. The viewmodel is here to prepare data which is then visualized by the view. If we start to mix these concepts,we will be soon back to Winforms times... happy coding then.",2019-11-15T07:29:32.850Z,26896715,3090156,,0
92055046,That's a great solution. I'm not criticizing your solution. But that is too much code to add to change the color of a list item. If you have 10 little fixes like this your code just becomes a mess.,2018-09-28T15:13:58.143Z,26896715,3245937,,0
20092787,"@Timmmm I've test ,you are right,no need the last lineTo().Thank you.",2013-01-21T04:20:37.353Z,3501643,872433,,0
23098599,"Thank you so much. I don't know why I had so many issues drawing a triangle, but I've spent the past 20 minutes with various bugs on this tiny problem.",2013-04-23T07:19:42.590Z,3501643,1291812,,0
38261302,"i wonder, would this work with a series of arcTo? not sure how the arcs would be connected, since each arc is specified separately, not as a continuation of the last",2014-07-10T13:26:59.313Z,3501643,1938904,,0
47444465,"can you pleas share your whole code related to triangle drawing. I think you have extended View class, so in that case the extended class and few lines where it is used. It will help me a lot",2015-04-15T14:01:19.920Z,3501643,934646,,0
77177511,"I would just like to point out that the reason this works is that he removed the unnecessary (and as it turns out, malicious) moveTo() calls after every lineTo().",2017-07-14T12:41:35.790Z,3501643,1590479,,0
75124044,@JaredBurrows i don't have menu option with that solution,2017-05-18T13:39:45.060Z,29980747,2401265,,0
55424893,last line should get corrected to </android.support.v7.widget.Toolbar>,2015-11-20T15:11:05.380Z,29980747,2669107,,0
41289780,possible duplicate of [Send SMS in android](http://stackoverflow.com/questions/4967448/send-sms-in-android),2014-10-11T05:20:11.713Z,26311243,2900893,,0
41289596,Check [this](http://stackoverflow.com/questions/7620150/can-i-automatically-send-sms-without-the-user-need-to-approve),2014-10-11T05:00:50.017Z,26311243,1777090,,0
41289739,"Oh gr8 downvoter, pray tell me why? :)",2014-10-11T05:16:06.313Z,26311243,2786452,,0
90804065,"I dont know what to give for ""item_db_width"". I just give 20 for it. And the center item get selected on initial load. while scrolling manually, the center item is not selected.",2018-08-20T08:57:30.583Z,46368075,718861,,0
90838472,@Manikandan `item_dob_width` is the value defined in `item.xml` in @sector11's answer here: https://stackoverflow.com/a/38411582/3944251. Copy all `.xml` files from his answer and copy `MyActivity` code from my answer to have an idea how it works.,2018-08-21T08:21:08.147Z,46368075,3944251,,0
84370799,"But the first item start from center. So, the last item. How to make first item to start from left and last item to right?",2018-02-08T13:28:42.027Z,46368075,7456015,,0
90801866,"@Dionis, what is ""item_db_width""?",2018-08-20T07:49:20.517Z,46368075,718861,,0
108555911,yes! this works perfectly! But can you also change/switch fragments programmatically with this? Any documentation on that?,2020-04-22T11:50:16.717Z,57182027,5671181,,0
97196205,What is **iconified**?,2019-03-18T22:26:09.850Z,43485003,6998684,,0
97332366,"¨If you want the search field to always be visible, then call setIconifiedByDefault(false)¨ from the docs",2019-03-22T14:35:10.097Z,43485003,5852775,,0
94441765,don't forget to add in gradle `implementation 'com.android.support:design:$latest_version'`,2018-12-15T18:27:56.467Z,43485003,2419581,,0
63340870,What is Item for an object? I cant find it anywhere.@Meet,2016-06-21T13:43:23.897Z,35360331,,user5366495,0
59041903,"Of course Yes. @iBobb. 

For NOT SELECTED items, i.e. whose position is not equals to our 'selected_position' variable will have to NO background.
I used this because RecyclerView, as the name suggests, recycles each item, so it sets GREEN background for random rows while we SCROLL, that's why I placed that ELSE part.
(You can just try it by comment out that ELSE part, and then scroll your Recycler-view)",2016-02-28T11:57:57.833Z,35360331,5373110,,0
60594327,"I started checking, it was a line of code in the viewholder class that was taking time, I did some changes and moved it to the onbindviewholder and the time taken reduced a lot",2016-04-08T06:45:51.537Z,35360331,5512020,,0
60592129,@suku Can you post here your Adapter class? I think your inflated layout can be complex..,2016-04-08T05:14:18.830Z,35360331,5373110,,0
60500703,@suku Are you using RecyclerView inside the ScrollView?,2016-04-06T06:47:57.907Z,35360331,5373110,,0
